dagi_id,kode,navn,ændret,geo_ændret,geo_version,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,visueltcenter_x,visueltcenter_y
107307,7002,Helligånds,2023-11-02T22:05:36.260Z,2023-11-02T22:05:36.260Z,6,12.56342763,55.66719221,12.58534207,55.68333631,12.57165114,55.67358892
107329,7003,Trinitatis,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.56569348,55.67963777,12.58406222,55.68922793,12.57598886,55.68443181
107080,7011,Betlehems,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.55293701,55.68134175,12.56002745,55.68634064,12.55723993,55.68400855
107330,7024,Valby,2024-05-24T21:01:20.688Z,2024-05-24T21:01:20.688Z,12,12.5075035,55.66030426,12.5359619,55.66958515,12.52025197,55.66452683
107328,7026,Timotheus,2024-05-24T21:01:20.688Z,2024-05-24T21:01:20.688Z,9,12.47786399,55.65896214,12.51653199,55.67053033,12.50131566,55.66514873
107332,7027,Vigerslev,2025-02-06T22:02:28.938Z,2025-02-06T22:02:28.938Z,9,12.47668307,55.65145599,12.50238555,55.66405489,12.486723,55.65837756
107335,7028,Aalholm,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.47381618,55.66404864,12.49703574,55.67954213,12.48611957,55.66889504
107308,7036,Holmens,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.57568124,55.67188618,12.59411475,55.68178483,12.58651346,55.67823102
107303,7037,Garnisons,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.58059022,55.67891678,12.59942262,55.68879952,12.5910492,55.68183519
107300,7038,Frederiks,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.58261131,55.68304811,12.59277196,55.68790811,12.58810522,55.68487924
107321,7039,Sankt Pauls,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.57851318,55.68552012,12.59341977,55.69247377,12.58527919,55.6882653
107055,7040,Østervold,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.56813964,55.68691312,12.58795799,55.69818505,12.57808299,55.69223117
107038,7041,Kastels,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.57939879,55.68505772,12.66832243,55.72411897,12.58970306,55.69522817
107045,7043,Rosenvængets,2024-11-08T22:02:16.233Z,2024-11-08T22:02:16.233Z,4,12.57713568,55.69600033,12.59085031,55.70607771,12.58425859,55.70017762
107047,7044,Sankt Jakobs,2024-11-08T22:02:16.233Z,2024-11-08T22:02:16.233Z,5,12.56263955,55.69927622,12.58182187,55.71233985,12.57232155,55.7058522
106720,7046,Hans Egedes,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,8,12.58097404,55.70048207,12.64009534,55.72657663,12.61631207,55.71669179
106705,7050,Anna,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.53665192,55.68754609,12.54749904,55.69545107,12.54088869,55.69014979
107049,7051,Sankt Stefans,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.53439583,55.68997104,12.54915278,55.70135837,12.5423001,55.69761375
107040,7053,Kingo-Samuel,2024-11-05T22:03:46.545Z,2024-11-05T22:03:46.545Z,6,12.53716431,55.69426481,12.55901568,55.70988386,12.5469719,55.70414645
106684,7054,Aldersro,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,7,12.54705143,55.69652551,12.56417932,55.71574501,12.55616692,55.70881928
107039,7055,Kildevælds,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.55867641,55.70630852,12.57707228,55.7171793,12.56447713,55.71263308
107051,7056,Sions,2023-08-21T21:01:57.382Z,2023-08-21T21:01:57.382Z,7,12.5573171,55.70888332,12.59389495,55.73289671,12.57072419,55.72090075
107309,7057,Hyltebjerg,2026-01-30T22:17:15.683Z,2026-01-30T22:17:15.683Z,6,12.46447909,55.67199328,12.49865215,55.6914645,12.47948896,55.6799033
107331,7058,Vanløse,2026-02-09T22:10:04.314Z,2026-02-09T22:10:04.314Z,9,12.46234003,55.68376814,12.4951147,55.70080744,12.47793505,55.69236243
106683,7059,Advents,2026-01-30T22:17:15.683Z,2026-01-30T22:17:15.683Z,7,12.48647186,55.68503643,12.5163158,55.69831589,12.49767316,55.69075225
106717,7060,Grøndal,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.49929534,55.68833422,12.52769549,55.70066089,12.51279561,55.69483688
106707,7061,Ansgarkirkens,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.51581033,55.69532685,12.53617793,55.70626605,12.52375119,55.70023614
107037,7062,Kapernaums,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.52118613,55.69732868,12.53994261,55.70864549,12.5335285,55.70237634
107052,7063,Tagensbo,2024-11-05T22:03:46.545Z,2024-11-05T22:03:46.545Z,5,12.52368966,55.7040142,12.54216934,55.71076092,12.53556201,55.70757432
106710,7064,Bispebjerg,2024-11-05T22:03:46.545Z,2024-11-05T22:03:46.545Z,5,12.51574694,55.70664901,12.54767671,55.7209977,12.53469234,55.71526095
106714,7065,Emdrup,2026-02-26T22:13:10.911Z,2026-02-26T22:13:10.911Z,5,12.51287363,55.71632173,12.54269063,55.72807741,12.52316992,55.72299075
107041,7066,Lundehus,2026-02-26T22:13:10.911Z,2026-02-26T22:13:10.911Z,6,12.53734489,55.70778526,12.56384364,55.72628763,12.55091684,55.71907789
107035,7067,Husum,2026-02-26T22:13:10.911Z,2026-02-26T22:13:10.911Z,6,12.45421809,55.69732639,12.49151603,55.71232094,12.47367913,55.70486334
106712,7068,Brønshøj,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.48421495,55.69655627,12.50905709,55.71691234,12.49523054,55.70191493
107036,7070,Husumvold,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.45247841,55.70499182,12.50111895,55.72019941,12.46463262,55.71375958
136504,7081,Christians,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.5792635,55.6633534,12.600609,55.67480166,12.59148279,55.6697163
107333,7082,Vor Frelsers,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.58697812,55.66087013,12.73434461,55.70845237,12.61596036,55.674069
107317,7083,Nathanaels,2020-05-19T21:17:26.374Z,2020-05-19T21:17:26.374Z,5,12.59411037,55.66132097,12.61232122,55.66749656,12.59866019,55.66348509
107327,7084,Sundby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,10,12.58164594,55.64006343,12.61487046,55.66784178,12.59406518,55.6590939
107075,7085,Allehelgens,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.60990621,55.65986009,12.63621924,55.67116494,12.62356158,55.66541044
107298,7086,Filips,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.6075325,55.65097994,12.62554672,55.66126177,12.61633923,55.65523247
117407,7087,Sundkirkens,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.61666528,55.64486422,12.64322612,55.66386239,12.62876911,55.65760029
107310,7088,Højdevang,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.59421244,55.63749526,12.6189897,55.65849513,12.60674414,55.64397807
117406,7089,Simon Peters,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.61106825,55.63841606,12.65303903,55.66628498,12.62209287,55.64766886
107326,7090,Solvang,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.57932553,55.61774751,12.60317356,55.66275598,12.59160751,55.64349475
107318,7102,Sankt Lukas,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.52857038,55.68101219,12.539378,55.68699708,12.53403463,55.68407538
107325,7103,Solbjerg,2023-04-27T21:03:45.930Z,2023-04-27T21:03:45.930Z,5,12.51095551,55.67413965,12.54399425,55.68299828,12.53886749,55.67937118
107314,7104,Lindevang,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.49668216,55.67158956,12.52290678,55.68634333,12.50917598,55.68035916
107299,7105,Flintholm,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.49042593,55.66861576,12.5089346,55.6854262,12.49859691,55.67509938
107323,7106,Sankt Thomas,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.53173121,55.68050792,12.5556231,55.68843857,12.54258797,55.68424221
107042,7107,Mariendals,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.51616486,55.68659927,12.54207309,55.69828138,12.52883028,55.69183721
107305,7108,Godthåb,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.49932201,55.68138748,12.53228008,55.69108871,12.51763482,55.68641422
107319,7109,Sankt Markus,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.54121732,55.67339914,12.55738843,55.68271473,12.55022833,55.678068
106729,7110,Helleruplund,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.53887391,55.72261041,12.56797538,55.74441921,12.55550538,55.73272563
106724,7111,Gentofte,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.53095777,55.73617094,12.55780857,55.75661295,12.5432321,55.74611498
106732,7112,Jægersborg,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.51562685,55.74990819,12.56026931,55.77435256,12.54318422,55.76397564
106737,7113,Vangede,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.49744473,55.73698094,12.5409882,55.76359871,12.51632249,55.7529881
106723,7114,Dyssegård,2026-02-26T22:13:10.911Z,2026-02-26T22:13:10.911Z,5,12.51614441,55.72290733,12.55718184,55.74146707,12.53555515,55.73221615
106735,7115,Ordrup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,9,12.55429014,55.7431945,12.59455088,55.77553217,12.57118895,55.76405394
106736,7116,Skovshoved,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.57640442,55.75059425,12.60725836,55.77980925,12.59078622,55.75990395
106725,7117,Hellerup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,7,12.5629704,55.72162373,12.59201442,55.74054331,12.57446188,55.73534528
106733,7118,Maglegårds,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.55613721,55.73952121,12.58836965,55.75305847,12.56796007,55.74467762
106760,7119,Kongens Lyngby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,8,12.48264347,55.76167646,12.54848883,55.79107722,12.51445311,55.7747982
106758,7120,Christians,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,7,12.479163,55.75897291,12.5174339,55.77482017,12.49206479,55.76547822
106763,7121,Virum,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.4148153,55.7812354,12.48877359,55.80369494,12.43317428,55.79151654
106761,7122,Sorgenfri,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.41275019,55.76827569,12.49119733,55.79104284,12.4598374,55.77984688
106759,7123,Lundtofte,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.47964336,55.78280341,12.54635964,55.80584693,12.52871479,55.793645
106762,7124,Taarbæk,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.5416224,55.76948418,12.59889114,55.81041882,12.56915498,55.78797182
113924,7125,Søllerød,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.47287711,55.79627044,12.52775877,55.84324511,12.49585609,55.82181578
113925,7126,Vedbæk,2024-11-08T22:02:16.233Z,2024-11-08T22:02:16.233Z,7,12.5267284,55.80245155,12.58739013,55.86352695,12.55551684,55.84565757
113922,7127,Ny Holte,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.41158852,55.79280752,12.50267312,55.83333987,12.46154816,55.80999313
113918,7128,Gammel Holte,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,8,12.49831325,55.82548125,12.55421128,55.85148435,12.51936405,55.83947928
113923,7129,Nærum,2024-11-08T22:02:16.233Z,2024-11-08T22:02:16.233Z,6,12.51292799,55.8020027,12.54830269,55.82913459,12.53153362,55.82086052
106743,7130,Gladsaxe,2024-01-25T22:04:39.146Z,2024-01-25T22:04:39.146Z,6,12.44422446,55.7300142,12.49698248,55.75597021,12.46228535,55.74414163
106749,7131,Søborggård,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.48666131,55.72849754,12.52278766,55.74515074,12.5091029,55.73505163
106741,7132,Bagsværd,2024-01-25T22:04:39.146Z,2024-01-25T22:04:39.146Z,4,12.41552713,55.74921578,12.46738562,55.77730606,12.43903822,55.76507554
106747,7133,Stengård,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.4545184,55.74927247,12.50215823,55.77633772,12.47589375,55.75575347
106746,7134,Mørkhøj,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.44997983,55.71604447,12.48780561,55.73695225,12.46673414,55.7261953
106753,7135,Herlev,2025-01-01T22:02:15.652Z,2025-01-01T22:02:15.652Z,6,12.41281181,55.70725494,12.44247379,55.72974728,12.43250162,55.72057608
106756,7136,Præstebro,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.43092095,55.7120972,12.46054038,55.73778295,12.44830198,55.71929619
107098,7137,Rødovre,2026-01-30T22:17:15.683Z,2026-01-30T22:17:15.683Z,4,12.42280444,55.66812687,12.4756728,55.68703544,12.46116381,55.67701235
107096,7138,Grøndalslund,2026-02-09T22:10:04.314Z,2026-02-09T22:10:04.314Z,6,12.42856635,55.67988518,12.46785498,55.69474487,12.44289069,55.68531259
106764,7139,Islev,2026-02-26T22:13:10.911Z,2026-02-26T22:13:10.911Z,8,12.42580897,55.68671294,12.46786369,55.71565457,12.44278136,55.70089688
107097,7140,Hendriksholm,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.44659521,55.66409113,12.47896532,55.67333355,12.46753863,55.66862782
107092,7141,Hvidovre,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.45138102,55.64621347,12.48636017,55.66680774,12.46598849,55.65864945
107094,7142,Strandmark,2026-03-16T22:12:36.373Z,2026-03-16T22:12:36.373Z,10,12.46595826,55.61529956,12.5080006,55.64261069,12.48575743,55.63012797
107093,7143,Risbjerg,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.45942559,55.63386896,12.50123353,55.65320479,12.48052968,55.64421387
107085,7144,Brøndbyvester,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.36097288,55.62810495,12.4315728,55.66171298,12.40228613,55.6447227
107086,7145,Brøndbyøster,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.42121184,55.64085723,12.46141486,55.66578492,12.44224966,55.65406744
107091,7146,Avedøre,2024-09-23T21:06:44.109Z,2024-09-23T21:06:44.109Z,5,12.42233968,55.59724764,12.50783268,55.64912003,12.4471659,55.63632384
107089,7147,Glostrup,2025-01-01T22:02:15.652Z,2025-01-01T22:02:15.652Z,10,12.36701152,55.65732844,12.43412545,55.71057297,12.40923426,55.69595649
107576,7148,Herstedøster,2024-02-05T22:01:25.064Z,2024-02-05T22:01:25.064Z,8,12.33778135,55.6616593,12.39867986,55.71108542,12.37448463,55.68619734
107753,7149,Vallensbæk,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.33871222,55.60934668,12.4086825,55.65682689,12.36571727,55.63854285
114593,7150,Torslunde,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.20908505,55.61233227,12.28757691,55.63706814,12.25089415,55.62495975
107750,7151,Ishøj,2024-01-10T22:10:55.667Z,2024-01-10T22:10:55.667Z,6,12.28255206,55.59302796,12.40354463,55.63921757,12.33446839,55.62237521
107659,7152,Høje Taastrup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.23320163,55.63228715,12.29004828,55.66544889,12.25932871,55.64714811
107749,7153,Taastrup Nykirke,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.28173502,55.63563392,12.34955713,55.67365998,12.30519206,55.65512338
108403,7154,Værløse,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,7,12.29188932,55.75170319,12.4413351,55.80777085,12.34097567,55.77564608
107567,7155,Herstedvester,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.30815871,55.65874244,12.36164214,55.71059962,12.33511882,55.69004881
111061,7156,Roskilde Domsogn,2025-01-29T22:02:32.326Z,2025-01-29T22:02:32.326Z,11,12.02727935,55.61396257,12.15865143,55.65650215,12.04853674,55.62775519
111253,7157,Roskilde Søndre,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.06225864,55.62225905,12.11441689,55.64247296,12.09288968,55.63230445
111276,7158,Vor Frue,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.04863005,55.58496382,12.14809539,55.63029887,12.09153025,55.60751262
111122,7159,Sankt Jørgensbjerg,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.00440003,55.6336069,12.08792271,55.67521207,12.03443463,55.65599902
111117,7160,Himmelev,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,8,12.02557873,55.63915154,12.16754424,55.70202967,12.11543725,55.66647745
108177,7161,Hvedstrup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.18183751,55.68624441,12.25231862,55.72754907,12.21056859,55.70615722
107579,7162,Fløng,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,7,12.14750756,55.63245464,12.21588363,55.68960479,12.17760792,55.66573902
110962,7163,Herslev,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.9479892,55.64188184,12.05570264,55.71549455,11.98282481,55.66225839
110908,7164,Gevninge,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.90213984,55.62423716,11.9728498,55.66545554,11.94765972,55.64110972
110988,7165,Kornerup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.96182232,55.61369573,12.00371815,55.64690044,11.98345469,55.63750766
111138,7166,Svogerslev,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.98813179,55.61728556,12.03965391,55.65140848,12.01091681,55.62951369
110887,7167,Ågerup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.09464486,55.66942062,12.18762247,55.71018374,12.15519127,55.68826744
110876,7168,Kirkerup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.09977581,55.69626666,12.22827669,55.74311682,12.16036981,55.71224814
110875,7169,Jyllinge,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.07373834,55.72935628,12.13115578,55.78133661,12.11154519,55.74354303
110874,7170,Gundsømagle,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.10791948,55.71791594,12.22876601,55.76228578,12.14643265,55.7385275
109115,7171,Osted,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.91680418,55.52568802,11.98131216,55.57886178,11.95558235,55.56448733
109109,7172,Allerslev,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,11.91760516,55.56991657,11.98391008,55.63456134,11.94711132,55.59242326
109962,7173,Kirke Hvalsø,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,11.80443662,55.55368681,11.89557513,55.61760451,11.85263126,55.5989467
110033,7174,Særløse,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,11.86327058,55.52904145,11.93676137,55.59338436,11.90593367,55.55564327
111738,7175,Kirke Såby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.79505952,55.60807958,11.93694456,55.66480669,11.87704786,55.63386894
109987,7176,Kisserup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,11.86436669,55.58424421,11.93836516,55.62692238,11.90311116,55.60995883
111736,7177,Rye,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.81039805,55.6571282,11.90331264,55.70731544,11.86460094,55.6777597
111737,7178,Kirke Sonnerup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.77727221,55.63137699,11.86023278,55.66661822,11.81427427,55.64954298
112100,7179,Kirke Hyllinge,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.83893014,55.68515228,11.94733575,55.73490905,11.87600275,55.71619578
111735,7180,Lyndby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.89196903,55.6488915,11.95418956,55.6923616,11.92159747,55.67897521
112101,7181,Sæby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.86737181,55.68802379,11.97724385,55.74701951,11.93914116,55.70887521
110872,7182,Gershøj,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.94326193,55.7129193,11.98302069,55.73830806,11.96691122,55.72345131
107748,7184,Sengeløse,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.1988923,55.65980896,12.32404325,55.70986769,12.26092876,55.6833928
108400,7185,Ledøje,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.2687074,55.69288512,12.34374273,55.72989361,12.3090091,55.70844405
108401,7186,Smørum,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.20594877,55.69743938,12.33503953,55.75361854,12.25294093,55.72551718
108396,7187,Ballerup,2024-11-05T22:03:46.545Z,2024-11-05T22:03:46.545Z,8,12.32952122,55.72067238,12.41176293,55.76248548,12.37422868,55.7405782
108397,7188,Måløv,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,12.26302657,55.73947722,12.3587744,55.76439116,12.32810609,55.75067194
106721,7189,Skovlunde,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.36354945,55.69631008,12.42768693,55.73338064,12.39721784,55.71527243
107100,7190,Tårnby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.58540115,55.57403653,12.68698732,55.63970283,12.66334814,55.61653017
117447,7191,Kastrup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.62128746,55.5869949,12.82943183,55.67694563,12.75976091,55.63649778
117444,7192,Store Magleby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.55496382,55.5526042,12.67055136,55.61097821,12.64896126,55.59671222
117439,7193,Dragør,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.63509667,55.53632022,12.71801584,55.60527886,12.67131069,55.59012503
107755,7194,Greve,2023-05-15T21:03:24.475Z,2023-05-15T21:03:24.475Z,7,12.207227,55.57376294,12.32260707,55.62168974,12.24746993,55.59232193
107756,7195,Hundige-Kildebrønde,2024-01-10T22:10:55.667Z,2024-01-10T22:10:55.667Z,8,12.24082144,55.58135172,12.36543059,55.62293915,12.32367969,55.5970134
107680,7196,Reerslev,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,6,12.15903383,55.60441708,12.21820854,55.64857329,12.18990659,55.628252
111271,7197,Vindinge,2025-01-29T22:02:32.326Z,2025-01-29T22:02:32.326Z,7,12.10608733,55.60005897,12.167592,55.64439757,12.14114351,55.62170752
109195,7198,Snoldelev,2024-05-28T21:01:26.357Z,2024-05-28T21:01:26.357Z,6,12.0909711,55.54910029,12.19186245,55.592875,12.12840225,55.57223258
107757,7199,Tune,2023-05-15T21:03:24.475Z,2023-05-15T21:03:24.475Z,5,12.13742449,55.57647118,12.22962914,55.61331939,12.17596384,55.59414827
108603,7200,Karlslunde,2023-05-15T21:03:24.475Z,2023-05-15T21:03:24.475Z,7,12.17714151,55.557175,12.25461638,55.58682242,12.22364244,55.57113266
108687,7201,Karlstrup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.1805111,55.54178614,12.25587577,55.56703322,12.21017443,55.55127636
109201,7202,Havdrup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.10450096,55.53563893,12.1817611,55.56633239,12.15353008,55.55258476
108768,7203,Solrød,2024-05-21T21:01:23.492Z,2024-05-21T21:01:23.492Z,4,12.13937484,55.52329737,12.24114349,55.5581689,12.18363914,55.54115124
109202,7204,Jersie,2024-05-21T21:01:23.492Z,2024-05-21T21:01:23.492Z,7,12.1388195,55.50758582,12.22539041,55.53831509,12.17030761,55.5222946
109203,7205,Kirke Skensved,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,12.09265743,55.51282943,12.1514785,55.5395143,12.13205764,55.52788257
108453,7206,Køge,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,10,12.13043841,55.4411436,12.21342423,55.48030162,12.17855287,55.46459324
108876,7207,Ølsemagle,2026-03-16T22:12:36.373Z,2026-03-16T22:12:36.373Z,9,12.1309444,55.48095378,12.21755985,55.51508288,12.18324185,55.49917833
109191,7208,Rorup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.96751981,55.56973276,12.01163347,55.60537618,11.98974302,55.58466669
110885,7209,Glim,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.97061995,55.5801354,12.076549,55.62269131,12.0255252,55.60213332
109194,7210,Gadstrup,2024-05-28T21:01:26.357Z,2024-05-28T21:01:26.357Z,5,12.0410448,55.5468384,12.11333393,55.59429333,12.07753623,55.56334157
131711,7211,Syv,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.9998125,55.53245657,12.05668378,55.58735838,12.03388907,55.56956162
109196,7212,Ørsted,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,12.03003929,55.52012054,12.11034622,55.55724409,12.06801989,55.53899145
109193,7213,Dåstrup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.96845636,55.51584367,12.04024991,55.57717759,11.99817194,55.55618106
109199,7214,Borup,2023-04-28T21:12:53.123Z,2023-04-28T21:12:53.123Z,5,11.90712872,55.45874554,12.02741872,55.5365625,11.95743085,55.50951234
109569,7215,Kimmerslev,2023-04-28T21:12:53.123Z,2023-04-28T21:12:53.123Z,5,11.94117734,55.45966972,12.00062846,55.49442874,11.96434593,55.4753693
109200,7216,Ejby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,2,12.01697744,55.47151651,12.10148774,55.52959925,12.04957016,55.50695144
109571,7217,Nørre Dalby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,5,11.9469998,55.45939018,12.04466443,55.50810771,12.01323717,55.48031903
108814,7218,Højelse-Ølby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,9,12.07214564,55.4622311,12.20469332,55.52764146,12.11980518,55.48361085
98039,7219,Ubby,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,4,11.16784132,55.59662027,11.29479129,55.6596558,11.20448078,55.62383831
98037,7220,Svallerup,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.1254156,55.53383163,11.21627572,55.62265368,11.17343472,55.59461073
97687,7221,Store Fuglede,2023-03-24T22:28:38.837Z,2023-03-24T22:28:38.837Z,3,11.19893578,55.56347523,11.29239849,55.60131599,11.22681484,55.58331732
